2026-08-22 15:44:11.051 INFO  [26400] arca 0.1.0 · elevado=sim · linha=["backup", "nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn", "--dry-run", "--sem-pausa"]
2026-08-22 15:44:11.052 INFO  [26400] comando `backup` (ensaio)
2026-08-22 15:44:11.052 ERRO  [26400] nome de imagem recusado (B-2): nome com 49 caracteres, e o limite e 48
2026-08-22 17:17:45.289 INFO  [4480] arca 0.1.0 · elevado=sim · linha=["desarmar", "--sem-pausa"]
2026-08-22 17:17:45.290 INFO  [4480] comando `desarmar`
2026-08-22 17:17:45.338 INFO  [4480] desarmado · R:\boot\grub\grub.cfg · blocos removidos: 0 · set default devolvido: false · grub.cfg regravado: false · boot unico: nao havia
2026-08-22 17:17:45.367 INFO  [6272] arca 0.1.0 · elevado=sim · linha=["desarmar", "--sem-pausa"]
2026-08-22 17:17:45.368 INFO  [6272] comando `desarmar`
2026-08-22 17:17:45.414 INFO  [6272] desarmado · R:\boot\grub\grub.cfg · blocos removidos: 0 · set default devolvido: false · grub.cfg regravado: false · boot unico: nao havia
2026-08-22 17:17:45.436 INFO  [1752] arca 0.1.0 · elevado=sim · linha=["desarmar", "--dry-run", "--sem-pausa"]
2026-08-22 17:17:45.437 INFO  [1752] comando `desarmar` (ensaio)
2026-08-22 17:17:45.591 INFO  [21708] arca 0.1.0 · elevado=sim · linha=["desarmar", "--sem-pausa"]
2026-08-22 17:17:45.591 INFO  [21708] comando `desarmar`
2026-08-22 17:17:45.651 INFO  [21708] desarmado · R:\boot\grub\grub.cfg · blocos removidos: 1 · set default devolvido: false · grub.cfg regravado: true · boot unico: nao havia
2026-08-22 17:17:45.687 INFO  [1284] arca 0.1.0 · elevado=sim · linha=["desarmar", "--sem-pausa"]
2026-08-22 17:17:45.688 INFO  [1284] comando `desarmar`
2026-08-22 17:17:45.745 INFO  [1284] desarmado · R:\boot\grub\grub.cfg · blocos removidos: 0 · set default devolvido: true · grub.cfg regravado: true · boot unico: nao havia
2026-08-22 17:17:45.775 INFO  [13484] arca 0.1.0 · elevado=sim · linha=["desarmar", "--sem-pausa"]
2026-08-22 17:17:45.776 INFO  [13484] comando `desarmar`
2026-08-22 17:17:45.835 INFO  [13484] desarmado · R:\boot\grub\grub.cfg · blocos removidos: 1 · set default devolvido: true · grub.cfg regravado: true · boot unico: nao havia
2026-08-22 17:20:21.081 INFO  [3088] arca 0.1.0 · elevado=sim · linha=["desarmar", "--sem-pausa"]
2026-08-22 17:20:21.081 INFO  [3088] comando `desarmar`
2026-08-22 17:20:21.132 INFO  [3088] desarmado · R:\boot\grub\grub.cfg · blocos removidos: 0 · set default devolvido: false · grub.cfg regravado: false · boot unico: nao havia
2026-08-22 17:20:21.162 INFO  [29128] arca 0.1.0 · elevado=sim · linha=["desarmar", "--sem-pausa"]
2026-08-22 17:20:21.163 INFO  [29128] comando `desarmar`
2026-08-22 17:20:21.209 INFO  [29128] desarmado · R:\boot\grub\grub.cfg · blocos removidos: 0 · set default devolvido: false · grub.cfg regravado: false · boot unico: nao havia
2026-08-22 17:20:21.229 INFO  [14764] arca 0.1.0 · elevado=sim · linha=["desarmar", "--dry-run", "--sem-pausa"]
2026-08-22 17:20:21.229 INFO  [14764] comando `desarmar` (ensaio)
2026-08-22 17:20:21.264 INFO  [12236] arca 0.1.0 · elevado=sim · linha=["desarmar", "--sem-pausa"]
2026-08-22 17:20:21.265 INFO  [12236] comando `desarmar`
2026-08-22 17:20:21.323 INFO  [12236] desarmado · R:\boot\grub\grub.cfg · blocos removidos: 1 · set default devolvido: false · grub.cfg regravado: true · boot unico: nao havia
2026-08-22 17:20:21.360 INFO  [21984] arca 0.1.0 · elevado=sim · linha=["desarmar", "--sem-pausa"]
2026-08-22 17:20:21.361 INFO  [21984] comando `desarmar`
2026-08-22 17:20:21.420 INFO  [21984] desarmado · R:\boot\grub\grub.cfg · blocos removidos: 0 · set default devolvido: true · grub.cfg regravado: true · boot unico: nao havia
2026-08-22 17:20:21.456 INFO  [29248] arca 0.1.0 · elevado=sim · linha=["desarmar", "--sem-pausa"]
2026-08-22 17:20:21.457 INFO  [29248] comando `desarmar`
2026-08-22 17:20:21.514 INFO  [29248] desarmado · R:\boot\grub\grub.cfg · blocos removidos: 1 · set default devolvido: true · grub.cfg regravado: true · boot unico: nao havia
2026-08-22 18:03:39.517 INFO  [29092] arca 0.1.0 · elevado=sim · linha=["status", "--sem-pausa"]
2026-08-22 18:03:39.518 INFO  [29092] comando `status`
